epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/logit_scale,train/loss_epoch,train/loss_step,val/imagenet/top1,val/imagenet/top5
,0.0009247962954492077,0.0009247962954492077,27399,,,,,
8,,,27399,54.12785720825195,,1.9842634201049805,,
,0.0009243746999453672,0.0009243746999453672,27449,,,,,
8,,,27449,54.05808639526367,,1.9884772300720215,,
,0.0009239520226584206,0.0009239520226584206,27499,,,,,
8,,,27499,54.198638916015625,,1.9787628650665283,,
,0.0009235282646658238,0.0009235282646658238,27549,,,,,
8,,,27549,54.0443000793457,,1.9488118886947632,,
,0.0009231034270477881,0.0009231034270477881,27599,,,,,
8,,,27599,54.08349609375,,1.9785369634628296,,
,0.0009226775108872764,0.0009226775108872764,27649,,,,,
8,,,27649,54.21958923339844,,1.987142562866211,,
,0.0009222505172700014,0.0009222505172700014,27699,,,,,
8,,,27699,54.18505859375,,1.9251810312271118,,
,0.0009218224472844218,0.0009218224472844218,27749,,,,,
8,,,27749,54.21149826049805,,1.950271725654602,,
,0.0009213933020217411,0.0009213933020217411,27799,,,,,
8,,,27799,54.245201110839844,,1.9304726123809814,,
,0.0009209630825759026,0.0009209630825759026,27849,,,,,
8,,,27849,54.186363220214844,,1.9899663925170898,,
,0.0009205317900435885,0.0009205317900435885,27899,,,,,
8,,,27899,54.16373062133789,,1.9815750122070312,,
,0.0009200994255242165,0.0009200994255242165,27949,,,,,
8,,,27949,54.166664123535156,,1.884913444519043,,
,0.0009196659901199365,0.0009196659901199365,27999,,,,,
8,,,27999,54.268489837646484,,1.93904709815979,,
,0.0009192314849356286,0.0009192314849356286,28049,,,,,
8,,,28049,54.38221740722656,,1.9448814392089844,,
,0.0009187959110788997,0.0009187959110788997,28099,,,,,
8,,,28099,54.371978759765625,,1.941054105758667,,
,0.0009183592696600807,0.0009183592696600807,28149,,,,,
8,,,28149,54.2918586730957,,1.9451920986175537,,
,0.0009179215617922245,0.0009179215617922245,28199,,,,,
8,,,28199,54.33774948120117,,1.9371659755706787,,
,0.0009174827885911019,0.0009174827885911019,28249,,,,,
8,,,28249,54.261695861816406,,1.8729296922683716,,
,0.0009170429511751994,0.0009170429511751994,28299,,,,,
8,,,28299,54.34487533569336,,1.891474962234497,,
,0.0009166020506657167,0.0009166020506657167,28349,,,,,
8,,,28349,54.340904235839844,,1.9087457656860352,,
,0.000916160088186563,0.000916160088186563,28399,,,,,
8,,,28399,54.50753402709961,,1.974360704421997,,
,0.0009157170648643551,0.0009157170648643551,28449,,,,,
8,,,28449,54.520721435546875,,1.9247775077819824,,
,0.0009152729818284135,0.0009152729818284135,28499,,,,,
8,,,28499,54.51336669921875,,1.9363001585006714,,
,0.0009148278402107601,0.0009148278402107601,28549,,,,,
8,,,28549,54.539573669433594,,1.9695595502853394,,
,0.0009143816411461159,0.0009143816411461159,28599,,,,,
8,,,28599,54.612545013427734,,1.899809718132019,,
,0.0009139343857718967,0.0009139343857718967,28649,,,,,
8,,,28649,54.617835998535156,,1.9143972396850586,,
,0.0009134860752282113,0.0009134860752282113,28699,,,,,
8,,,28699,54.524898529052734,,1.950636386871338,,
,0.0009130367106578581,0.0009130367106578581,28749,,,,,
8,,,28749,54.631587982177734,,1.9175519943237305,,
,0.0009125862932063225,0.0009125862932063225,28799,,,,,
8,,,28799,54.66741943359375,,1.9438680410385132,,
,0.000912134824021774,0.000912134824021774,28849,,,,,
8,,,28849,54.711910247802734,,1.9415202140808105,,
,0.0009116823042550624,0.0009116823042550624,28899,,,,,
8,,,28899,54.86785125732422,,1.9196194410324097,,
,0.0009112287350597164,0.0009112287350597164,28949,,,,,
8,,,28949,54.899208068847656,,1.8956321477890015,,
,0.0009107741175919394,0.0009107741175919394,28999,,,,,
8,,,28999,54.879051208496094,,1.9656981229782104,,
,0.000910318453010607,0.000910318453010607,29049,,,,,
8,,,29049,54.80771255493164,,1.8891456127166748,,
,0.0009098617424772639,0.0009098617424772639,29099,,,,,
8,,,29099,54.88119888305664,,1.9452624320983887,,
,0.0009094039871561215,0.0009094039871561215,29149,,,,,
8,,,29149,54.80659103393555,,1.8906269073486328,,
,0.000908945188214054,0.000908945188214054,29199,,,,,
8,,,29199,54.82872772216797,,1.8781794309616089,,
,0.0009084853468205961,0.0009084853468205961,29249,,,,,
8,,,29249,54.803375244140625,,1.9136052131652832,,
,0.00090802446414794,0.00090802446414794,29299,,,,,
8,,,29299,54.8905143737793,,1.9136098623275757,,
,0.0009075625413709319,0.0009075625413709319,29349,,,,,
8,,,29349,54.9788703918457,,1.8900413513183594,,
,0.0009070995796670698,0.0009070995796670698,29399,,,,,
8,,,29399,54.93736267089844,,1.9419653415679932,,
,0.0009066355802164994,0.0009066355802164994,29449,,,,,
8,,,29449,54.8264274597168,,1.8839420080184937,,
,0.0009061705442020128,0.0009061705442020128,29499,,,,,
8,,,29499,54.897422790527344,,1.8630142211914062,,
,0.0009057044728090431,0.0009057044728090431,29549,,,,,
8,,,29549,54.91735076904297,,1.8514857292175293,,
,0.0009052373672256638,0.0009052373672256638,29599,,,,,
8,,,29599,54.921932220458984,,1.880176067352295,,
,0.0009047692286425842,0.0009047692286425842,29649,,,,,
8,,,29649,54.944488525390625,,1.882321834564209,,
,0.0009043000582531467,0.0009043000582531467,29699,,,,,
8,,,29699,54.89739990234375,,1.961104154586792,,
,0.0009038298572533243,0.0009038298572533243,29749,,,,,
8,,,29749,55.02143478393555,,1.8444628715515137,,
,0.000903358626841717,0.000903358626841717,29799,,,,,
8,,,29799,54.99538803100586,,1.887909173965454,,
,0.0009028863682195487,0.0009028863682195487,29849,,,,,
8,,,29849,54.980709075927734,,1.8577414751052856,,
,0.0009024130825906647,0.0009024130825906647,29899,,,,,
8,,,29899,54.99604415893555,,1.8979771137237549,,
,0.0009019387711615279,0.0009019387711615279,29949,,,,,
8,,,29949,55.17499923706055,,1.8592482805252075,,
,0.000901463435141216,0.000901463435141216,29999,,,,,
8,,,29999,55.02655029296875,,1.912131667137146,,
,0.0009009870757414193,0.0009009870757414193,30049,,,,,
8,,,30049,55.101539611816406,,1.8866782188415527,,
,0.000900509694176436,0.000900509694176436,30099,,,,,
8,,,30099,55.125484466552734,,1.8973236083984375,,
,0.0009000312916631702,0.0009000312916631702,30149,,,,,
8,,,30149,55.1431999206543,,1.8797330856323242,,
,0.0008995518694211285,0.0008995518694211285,30199,,,,,
8,,,30199,55.09870147705078,,1.8272461891174316,,
,0.0008990714286724169,0.0008990714286724169,30249,,,,,
8,,,30249,55.13160705566406,,1.9506853818893433,,
,0.000898589970641738,0.000898589970641738,30299,,,,,
8,,,30299,55.201236724853516,,1.8553047180175781,,
,0.0008981074965563869,0.0008981074965563869,30349,,,,,
8,,,30349,55.19483947753906,,1.9325597286224365,,
,0.0008976240076462494,0.0008976240076462494,30399,,,,,
8,,,30399,55.26213073730469,,1.9199085235595703,,
,0.0008971395051437979,0.0008971395051437979,30449,,,,,
8,,,30449,55.29541778564453,,1.8873603343963623,,
8,,,30482,,,,0.235260009765625,0.4746600389480591
8,,,30482,,1.9234169721603394,,,
,0.0008966539902840886,0.0008966539902840886,30499,,,,,
9,,,30499,55.217193603515625,,1.8585965633392334,,
,0.0008961674643047587,0.0008961674643047587,30549,,,,,
9,,,30549,55.26512908935547,,1.9041237831115723,,
,0.0008956799284460222,0.0008956799284460222,30599,,,,,
9,,,30599,55.22285079956055,,1.8488867282867432,,
,0.0008951913839506677,0.0008951913839506677,30649,,,,,
9,,,30649,55.236045837402344,,1.9536428451538086,,
,0.0008947018320640552,0.0008947018320640552,30699,,,,,
9,,,30699,55.209373474121094,,1.9456822872161865,,
,0.0008942112740341121,0.0008942112740341121,30749,,,,,
9,,,30749,55.25996398925781,,1.8824087381362915,,
,0.0008937197111113316,0.0008937197111113316,30799,,,,,
9,,,30799,55.351478576660156,,1.9379997253417969,,
,0.000893227144548767,0.000893227144548767,30849,,,,,
9,,,30849,55.2799186706543,,1.9313738346099854,,
,0.0008927335756020314,0.0008927335756020314,30899,,,,,
9,,,30899,55.376399993896484,,1.8583900928497314,,
,0.0008922390055292922,0.0008922390055292922,30949,,,,,
9,,,30949,55.30728530883789,,1.8468782901763916,,
,0.0008917434355912693,0.0008917434355912693,30999,,,,,
9,,,30999,55.31652069091797,,1.8833420276641846,,
,0.000891246867051231,0.000891246867051231,31049,,,,,
9,,,31049,55.40645980834961,,1.8467395305633545,,
,0.0008907493011749914,0.0008907493011749914,31099,,,,,
9,,,31099,55.46167755126953,,1.9170713424682617,,
,0.0008902507392309072,0.0008902507392309072,31149,,,,,
9,,,31149,55.45710372924805,,1.8594310283660889,,
,0.0008897511824898734,0.0008897511824898734,31199,,,,,
9,,,31199,55.52534103393555,,1.8496291637420654,,
,0.0008892506322253217,0.0008892506322253217,31249,,,,,
9,,,31249,55.54726791381836,,1.877701997756958,,
,0.000888749089713216,0.000888749089713216,31299,,,,,
9,,,31299,55.5663948059082,,1.7912429571151733,,
,0.0008882465562320494,0.0008882465562320494,31349,,,,,
9,,,31349,55.563743591308594,,1.910962462425232,,
,0.0008877430330628414,0.0008877430330628414,31399,,,,,
9,,,31399,55.52745819091797,,1.8970141410827637,,
,0.0008872385214891346,0.0008872385214891346,31449,,,,,
9,,,31449,55.57408142089844,,1.8258661031723022,,
,0.0008867330227969902,0.0008867330227969902,31499,,,,,
9,,,31499,55.668128967285156,,1.8912272453308105,,
,0.0008862265382749868,0.0008862265382749868,31549,,,,,
9,,,31549,55.669029235839844,,1.9167102575302124,,
,0.0008857190692142152,0.0008857190692142152,31599,,,,,
9,,,31599,55.679569244384766,,1.8348572254180908,,
,0.0008852106169082763,0.0008852106169082763,31649,,,,,
9,,,31649,55.74104309082031,,1.8988486528396606,,
,0.0008847011826532776,0.0008847011826532776,31699,,,,,
9,,,31699,55.71475601196289,,1.846508264541626,,
,0.000884190767747829,0.000884190767747829,31749,,,,,
9,,,31749,55.77068328857422,,1.863349199295044,,
,0.0008836793734930408,0.0008836793734930408,31799,,,,,
9,,,31799,55.779911041259766,,1.8530752658843994,,
,0.00088316700119252,0.00088316700119252,31849,,,,,
9,,,31849,55.77227783203125,,1.862180233001709,,
,0.0008826536521523656,0.0008826536521523656,31899,,,,,
9,,,31899,55.75273895263672,,1.8919833898544312,,
,0.0008821393276811678,0.0008821393276811678,31949,,,,,
9,,,31949,55.72647476196289,,1.8551512956619263,,
,0.0008816240290900024,0.0008816240290900024,31999,,,,,
9,,,31999,55.84626007080078,,1.8426927328109741,,
,0.0008811077576924289,0.0008811077576924289,32049,,,,,
9,,,32049,55.77775955200195,,1.8428122997283936,,
,0.0008805905148044861,0.0008805905148044861,32099,,,,,
9,,,32099,55.90509033203125,,1.8981698751449585,,
,0.0008800723017446898,0.0008800723017446898,32149,,,,,
9,,,32149,55.976417541503906,,1.812608003616333,,
,0.0008795531198340282,0.0008795531198340282,32199,,,,,
9,,,32199,55.87049865722656,,1.8457286357879639,,
,0.0008790329703959598,0.0008790329703959598,32249,,,,,
9,,,32249,55.90690231323242,,1.8593487739562988,,
,0.0008785118547564093,0.0008785118547564093,32299,,,,,
9,,,32299,55.98546600341797,,1.8854498863220215,,
,0.0008779897742437642,0.0008779897742437642,32349,,,,,
9,,,32349,55.99179458618164,,1.7854161262512207,,
,0.0008774667301888716,0.0008774667301888716,32399,,,,,
9,,,32399,56.0299072265625,,1.867431402206421,,
,0.0008769427239250354,0.0008769427239250354,32449,,,,,
9,,,32449,55.98720169067383,,1.877239465713501,,
,0.0008764177567880112,0.0008764177567880112,32499,,,,,
9,,,32499,56.02205276489258,,1.855112910270691,,
,0.0008758918301160046,0.0008758918301160046,32549,,,,,
9,,,32549,55.955440521240234,,1.8396086692810059,,
,0.0008753649452496674,0.0008753649452496674,32599,,,,,
9,,,32599,56.007686614990234,,1.91520357131958,,
,0.0008748371035320935,0.0008748371035320935,32649,,,,,
9,,,32649,55.994571685791016,,1.8213088512420654,,
,0.0008743083063088162,0.0008743083063088162,32699,,,,,
9,,,32699,56.12135314941406,,1.8266031742095947,,
,0.0008737785549278045,0.0008737785549278045,32749,,,,,
9,,,32749,56.13285827636719,,1.832718849182129,,
,0.0008732478507394593,0.0008732478507394593,32799,,,,,
9,,,32799,56.150047302246094,,1.8581324815750122,,
,0.0008727161950966108,0.0008727161950966108,32849,,,,,
9,,,32849,56.13457489013672,,1.875357747077942,,
,0.0008721835893545143,0.0008721835893545143,32899,,,,,
9,,,32899,56.11915969848633,,1.8912721872329712,,
,0.0008716500348708472,0.0008716500348708472,32949,,,,,
9,,,32949,56.10824203491211,,1.835423231124878,,
,0.0008711155330057051,0.0008711155330057051,32999,,,,,
9,,,32999,56.117713928222656,,1.8967524766921997,,
,0.0008705800851215988,0.0008705800851215988,33049,,,,,
9,,,33049,56.1640510559082,,1.8261666297912598,,
,0.0008700436925834507,0.0008700436925834507,33099,,,,,
9,,,33099,56.19606399536133,,1.8117427825927734,,
,0.0008695063567585909,0.0008695063567585909,33149,,,,,
9,,,33149,56.28953170776367,,1.7544991970062256,,
,0.0008689680790167543,0.0008689680790167543,33199,,,,,
9,,,33199,56.26025390625,,1.8539106845855713,,
,0.000868428860730077,0.000868428860730077,33249,,,,,
9,,,33249,56.3865852355957,,1.8362722396850586,,
,0.0008678887032730923,0.0008678887032730923,33299,,,,,
9,,,33299,56.295188903808594,,1.7647690773010254,,
,0.0008673476080227276,0.0008673476080227276,33349,,,,,
9,,,33349,56.37626266479492,,1.8221532106399536,,
,0.0008668055763583013,0.0008668055763583013,33399,,,,,
9,,,33399,56.47064208984375,,1.7902501821517944,,
,0.0008662626096615182,0.0008662626096615182,33449,,,,,
9,,,33449,56.36693572998047,,1.7922160625457764,,
,0.0008657187093164673,0.0008657187093164673,33499,,,,,
9,,,33499,56.2731819152832,,1.7473405599594116,,
,0.0008651738767096171,0.0008651738767096171,33549,,,,,
9,,,33549,56.390377044677734,,1.789271354675293,,
,0.0008646281132298123,0.0008646281132298123,33599,,,,,
9,,,33599,56.51145553588867,,1.8179631233215332,,
,0.0008640814202682716,0.0008640814202682716,33649,,,,,
9,,,33649,56.42744064331055,,1.8134000301361084,,
,0.0008635337992185817,0.0008635337992185817,33699,,,,,
9,,,33699,56.434600830078125,,1.8225479125976562,,
,0.000862985251476696,0.000862985251476696,33749,,,,,
9,,,33749,56.468841552734375,,1.8091444969177246,,
,0.00086243577844093,0.00086243577844093,33799,,,,,
9,,,33799,56.611732482910156,,1.7461602687835693,,
,0.0008618853815119576,0.0008618853815119576,33849,,,,,
9,,,33849,56.4043083190918,,1.771641731262207,,
9,,,33869,,,,0.24275998771190643,0.48019999265670776
9,,,33869,,1.8515264987945557,,,
,0.0008613340620928081,0.0008613340620928081,33899,,,,,
10,,,33899,56.49711990356445,,1.7886009216308594,,
,0.0008607818215888623,0.0008607818215888623,33949,,,,,
10,,,33949,56.454219818115234,,1.830722451210022,,
,0.0008602286614078487,0.0008602286614078487,33999,,,,,
10,,,33999,56.5604133605957,,1.849212408065796,,
,0.0008596745829598407,0.0008596745829598407,34049,,,,,
10,,,34049,56.53236770629883,,1.8613522052764893,,
,0.0008591195876572518,0.0008591195876572518,34099,,,,,
10,,,34099,56.431640625,,1.8079203367233276,,
,0.0008585636769148332,0.0008585636769148332,34149,,,,,
10,,,34149,56.47517013549805,,1.8122756481170654,,
,0.0008580068521496698,0.0008580068521496698,34199,,,,,
10,,,34199,56.51654815673828,,1.8123079538345337,,
,0.0008574491147811755,0.0008574491147811755,34249,,,,,
10,,,34249,56.56639862060547,,1.8478922843933105,,
,0.0008568904662310917,0.0008568904662310917,34299,,,,,
10,,,34299,56.59132766723633,,1.766323208808899,,
,0.0008563309079234818,0.0008563309079234818,34349,,,,,
10,,,34349,56.6212043762207,,1.803243637084961,,
,0.0008557704412847284,0.0008557704412847284,34399,,,,,
10,,,34399,56.66734313964844,,1.8220808506011963,,
,0.00085520906774353,0.00085520906774353,34449,,,,,
10,,,34449,56.6436767578125,,1.836342692375183,,
,0.0008546467887308962,0.0008546467887308962,34499,,,,,
10,,,34499,56.693016052246094,,1.8186925649642944,,
,0.0008540836056801453,0.0008540836056801453,34549,,,,,
10,,,34549,56.73918151855469,,1.7967534065246582,,
,0.0008535195200268995,0.0008535195200268995,34599,,,,,
10,,,34599,56.67671585083008,,1.7952555418014526,,
,0.0008529545332090827,0.0008529545332090827,34649,,,,,
10,,,34649,56.75928497314453,,1.7359161376953125,,
,0.0008523886466669155,0.0008523886466669155,34699,,,,,
10,,,34699,56.73802185058594,,1.7386038303375244,,
,0.0008518218618429117,0.0008518218618429117,34749,,,,,
10,,,34749,56.704776763916016,,1.8438901901245117,,
,0.0008512541801818754,0.0008512541801818754,34799,,,,,
10,,,34799,56.73260498046875,,1.7962348461151123,,
,0.0008506856031308969,0.0008506856031308969,34849,,,,,
10,,,34849,56.805992126464844,,1.775427222251892,,
,0.0008501161321393487,0.0008501161321393487,34899,,,,,
10,,,34899,56.806236267089844,,1.7766681909561157,,
,0.0008495457686588819,0.0008495457686588819,34949,,,,,
10,,,34949,56.8734016418457,,1.804697036743164,,
,0.0008489745141434231,0.0008489745141434231,34999,,,,,
10,,,34999,56.82954025268555,,1.7676759958267212,,
,0.0008484023700491699,0.0008484023700491699,35049,,,,,
10,,,35049,56.80910873413086,,1.7912367582321167,,
,0.000847829337834588,0.000847829337834588,35099,,,,,
10,,,35099,56.781917572021484,,1.7755353450775146,,
,0.0008472554189604065,0.0008472554189604065,35149,,,,,
10,,,35149,56.814579010009766,,1.7580811977386475,,
,0.0008466806148896147,0.0008466806148896147,35199,,,,,
10,,,35199,56.88726043701172,,1.7756314277648926,,
,0.0008461049270874591,0.0008461049270874591,35249,,,,,
10,,,35249,56.961036682128906,,1.7094719409942627,,
,0.0008455283570214381,0.0008455283570214381,35299,,,,,
10,,,35299,56.97174072265625,,1.8092849254608154,,
,0.0008449509061612997,0.0008449509061612997,35349,,,,,
10,,,35349,56.965843200683594,,1.7611300945281982,,
,0.0008443725759790366,0.0008443725759790366,35399,,,,,
10,,,35399,57.00105667114258,,1.7956641912460327,,
,0.0008437933679488834,0.0008437933679488834,35449,,,,,
10,,,35449,56.89990234375,,1.836072325706482,,
,0.0008432132835473126,0.0008432132835473126,35499,,,,,
10,,,35499,57.07402801513672,,1.7646909952163696,,
,0.0008426323242530299,0.0008426323242530299,35549,,,,,
10,,,35549,57.094146728515625,,1.7941513061523438,,
,0.0008420504915469721,0.0008420504915469721,35599,,,,,
10,,,35599,57.05846405029297,,1.8074241876602173,,
,0.000841467786912302,0.000841467786912302,35649,,,,,
10,,,35649,57.120506286621094,,1.7865965366363525,,
,0.000840884211834405,0.000840884211834405,35699,,,,,
10,,,35699,57.20612335205078,,1.7481601238250732,,
,0.0008402997678008857,0.0008402997678008857,35749,,,,,
10,,,35749,57.13573455810547,,1.7717478275299072,,
,0.0008397144563015632,0.0008397144563015632,35799,,,,,
10,,,35799,57.188175201416016,,1.7485952377319336,,
,0.0008391282788284685,0.0008391282788284685,35849,,,,,
10,,,35849,57.20636749267578,,1.8155508041381836,,
,0.0008385412368758398,0.0008385412368758398,35899,,,,,
10,,,35899,57.05112075805664,,1.788545846939087,,
,0.0008379533319401188,0.0008379533319401188,35949,,,,,
10,,,35949,57.11094284057617,,1.798436164855957,,
,0.0008373645655199473,0.0008373645655199473,35999,,,,,
10,,,35999,57.20110321044922,,1.7311285734176636,,
,0.0008367749391161631,0.0008367749391161631,36049,,,,,
10,,,36049,57.21316146850586,,1.7636359930038452,,
,0.000836184454231796,0.000836184454231796,36099,,,,,
10,,,36099,57.26116943359375,,1.6986396312713623,,
,0.0008355931123720645,0.0008355931123720645,36149,,,,,
10,,,36149,57.275146484375,,1.8377022743225098,,
,0.0008350009150443714,0.0008350009150443714,36199,,,,,
10,,,36199,57.26285934448242,,1.7551889419555664,,
,0.0008344078637583001,0.0008344078637583001,36249,,,,,
10,,,36249,57.17333984375,,1.7646458148956299,,
,0.0008338139600256111,0.0008338139600256111,36299,,,,,
10,,,36299,57.214500427246094,,1.7605290412902832,,
,0.0008332192053602378,0.0008332192053602378,36349,,,,,
10,,,36349,57.200096130371094,,1.6908053159713745,,
,0.0008326236012782827,0.0008326236012782827,36399,,,,,
10,,,36399,57.26365280151367,,1.7693705558776855,,
,0.0008320271492980136,0.0008320271492980136,36449,,,,,
10,,,36449,57.37311553955078,,1.7437078952789307,,
,0.0008314298509398597,0.0008314298509398597,36499,,,,,
10,,,36499,57.389095306396484,,1.7379584312438965,,
,0.0008308317077264076,0.0008308317077264076,36549,,,,,
10,,,36549,57.420433044433594,,1.8031070232391357,,
,0.0008302327211823975,0.0008302327211823975,36599,,,,,
10,,,36599,57.354515075683594,,1.7613334655761719,,
,0.0008296328928347199,0.0008296328928347199,36649,,,,,
10,,,36649,57.43275833129883,,1.7165952920913696,,
,0.0008290322242124105,0.0008290322242124105,36699,,,,,
10,,,36699,57.47212600708008,,1.7802963256835938,,
,0.0008284307168466472,0.0008284307168466472,36749,,,,,
10,,,36749,57.444725036621094,,1.7485097646713257,,
,0.0008278283722707461,0.0008278283722707461,36799,,,,,
10,,,36799,57.524986267089844,,1.7443021535873413,,
,0.0008272251920201573,0.0008272251920201573,36849,,,,,
10,,,36849,57.429168701171875,,1.760838270187378,,
,0.0008266211776324611,0.0008266211776324611,36899,,,,,
10,,,36899,57.47511291503906,,1.7590351104736328,,
,0.000826016330647364,0.000826016330647364,36949,,,,,
10,,,36949,57.52959060668945,,1.7104134559631348,,
,0.0008254106526066953,0.0008254106526066953,36999,,,,,
10,,,36999,57.494049072265625,,1.8411141633987427,,
,0.0008248041450544026,0.0008248041450544026,37049,,,,,
10,,,37049,57.53519058227539,,1.7317296266555786,,
,0.0008241968095365478,0.0008241968095365478,37099,,,,,
10,,,37099,57.65050506591797,,1.7508199214935303,,
,0.0008235886476013037,0.0008235886476013037,37149,,,,,
10,,,37149,57.61676025390625,,1.7683892250061035,,
,0.0008229796607989495,0.0008229796607989495,37199,,,,,
10,,,37199,57.61519241333008,,1.7636690139770508,,
,0.0008223698506818671,0.0008223698506818671,37249,,,,,
10,,,37249,57.66801834106445,,1.7817479372024536,,
10,,,37256,,,,0.24740001559257507,0.48899996280670166
10,,,37256,,1.7862776517868042,,,
,0.0008217592188045373,0.0008217592188045373,37299,,,,,
11,,,37299,57.73122024536133,,1.7824634313583374,,
,0.0008211477667235354,0.0008211477667235354,37349,,,,,
11,,,37349,57.708980560302734,,1.7658501863479614,,
,0.0008205354959975279,0.0008205354959975279,37399,,,,,
11,,,37399,57.66438674926758,,1.742228388786316,,
,0.000819922408187268,0.000819922408187268,37449,,,,,
11,,,37449,57.68809509277344,,1.768866777420044,,
,0.0008193085048555913,0.0008193085048555913,37499,,,,,
11,,,37499,57.67832946777344,,1.744952917098999,,
,0.000818693787567413,0.000818693787567413,37549,,,,,
11,,,37549,57.674564361572266,,1.8310773372650146,,
,0.0008180782578897224,0.0008180782578897224,37599,,,,,
11,,,37599,57.702980041503906,,1.763026475906372,,
,0.00081746191739158,0.00081746191739158,37649,,,,,
11,,,37649,57.76594161987305,,1.8124629259109497,,
,0.0008168447676441138,0.0008168447676441138,37699,,,,,
11,,,37699,57.70344924926758,,1.7089858055114746,,
,0.0008162268102205137,0.0008162268102205137,37749,,,,,
11,,,37749,57.662132263183594,,1.7639048099517822,,
,0.000815608046696029,0.000815608046696029,37799,,,,,
11,,,37799,57.857574462890625,,1.7443065643310547,,
,0.0008149884786479636,0.0008149884786479636,37849,,,,,
11,,,37849,57.78693389892578,,1.6993131637573242,,
,0.0008143681076556726,0.0008143681076556726,37899,,,,,
11,,,37899,57.870731353759766,,1.7664108276367188,,
,0.0008137469353005576,0.0008137469353005576,37949,,,,,
11,,,37949,57.882381439208984,,1.7665388584136963,,
,0.0008131249631660628,0.0008131249631660628,37999,,,,,
11,,,37999,57.73887252807617,,1.7263284921646118,,
,0.0008125021928376717,0.0008125021928376717,38049,,,,,
11,,,38049,57.8376579284668,,1.723233699798584,,
,0.000811878625902902,0.000811878625902902,38099,,,,,
11,,,38099,57.80305862426758,,1.8016469478607178,,
,0.0008112542639513023,0.0008112542639513023,38149,,,,,
11,,,38149,57.84165573120117,,1.8048694133758545,,
,0.0008106291085744477,0.0008106291085744477,38199,,,,,
11,,,38199,57.942501068115234,,1.724980354309082,,
,0.0008100031613659358,0.0008100031613659358,38249,,,,,
11,,,38249,57.886436462402344,,1.7545225620269775,,
,0.0008093764239213828,0.0008093764239213828,38299,,,,,
11,,,38299,57.88400650024414,,1.7275710105895996,,
,0.0008087488978384193,0.0008087488978384193,38349,,,,,
11,,,38349,57.87211608886719,,1.7785452604293823,,
,0.0008081205847166858,0.0008081205847166858,38399,,,,,
11,,,38399,57.8924560546875,,1.7592966556549072,,
,0.0008074914861578298,0.0008074914861578298,38449,,,,,
11,,,38449,57.862648010253906,,1.7467100620269775,,
,0.0008068616037655006,0.0008068616037655006,38499,,,,,
11,,,38499,58.04215621948242,,1.7606689929962158,,
,0.0008062309391453454,0.0008062309391453454,38549,,,,,
11,,,38549,57.990840911865234,,1.7057641744613647,,
,0.0008055994939050057,0.0008055994939050057,38599,,,,,
11,,,38599,58.02610397338867,,1.7566602230072021,,
,0.0008049672696541128,0.0008049672696541128,38649,,,,,
11,,,38649,57.98594665527344,,1.7363195419311523,,
,0.0008043342680042838,0.0008043342680042838,38699,,,,,
11,,,38699,58.04013442993164,,1.7671252489089966,,
,0.0008037004905691174,0.0008037004905691174,38749,,,,,
11,,,38749,58.123531341552734,,1.7306934595108032,,
,0.0008030659389641899,0.0008030659389641899,38799,,,,,
11,,,38799,58.192832946777344,,1.7047096490859985,,
,0.0008024306148070511,0.0008024306148070511,38849,,,,,
11,,,38849,58.117210388183594,,1.6838016510009766,,
,0.0008017945197172203,0.0008017945197172203,38899,,,,,
11,,,38899,58.2190055847168,,1.6879446506500244,,
,0.0008011576553161815,0.0008011576553161815,38949,,,,,
11,,,38949,58.182594299316406,,1.7001821994781494,,
,0.0008005200232273804,0.0008005200232273804,38999,,,,,
11,,,38999,58.20842742919922,,1.7273906469345093,,
,0.0007998816250762191,0.0007998816250762191,39049,,,,,
11,,,39049,58.24605178833008,,1.6869032382965088,,
,0.0007992424624900528,0.0007992424624900528,39099,,,,,
11,,,39099,58.20063018798828,,1.7622649669647217,,
,0.0007986025370981853,0.0007986025370981853,39149,,,,,
11,,,39149,58.22058868408203,,1.655480146408081,,
,0.0007979618505318647,0.0007979618505318647,39199,,,,,
11,,,39199,58.179100036621094,,1.6847484111785889,,
,0.0007973204044242797,0.0007973204044242797,39249,,,,,
11,,,39249,58.27702713012695,,1.667319655418396,,
,0.0007966782004105548,0.0007966782004105548,39299,,,,,
11,,,39299,58.213924407958984,,1.6921355724334717,,
,0.000796035240127747,0.000796035240127747,39349,,,,,
11,,,39349,58.29917907714844,,1.717757225036621,,
,0.0007953915252148407,0.0007953915252148407,39399,,,,,
11,,,39399,58.267635345458984,,1.7001914978027344,,
,0.000794747057312744,0.000794747057312744,39449,,,,,
11,,,39449,58.48104476928711,,1.7295868396759033,,
,0.0007941018380642847,0.0007941018380642847,39499,,,,,
11,,,39499,58.44993209838867,,1.69832181930542,,
,0.0007934558691142056,0.0007934558691142056,39549,,,,,
11,,,39549,58.485843658447266,,1.6360270977020264,,
,0.0007928091521091607,0.0007928091521091607,39599,,,,,
11,,,39599,58.47647476196289,,1.6814486980438232,,
,0.000792161688697711,0.000792161688697711,39649,,,,,
11,,,39649,58.46615982055664,,1.757768154144287,,
,0.0007915134805303202,0.0007915134805303202,39699,,,,,
11,,,39699,58.51490783691406,,1.7147808074951172,,
,0.0007908645292593498,0.0007908645292593498,39749,,,,,
11,,,39749,58.36312484741211,,1.7150330543518066,,
